Column1,id,geometry.coordinates,properties.location,properties.format,properties.categoryAlias,properties.market,properties.size,properties.designTemplateUrl,properties.description,properties.display.calculatedCpm,properties.display.views,cost-per-day,properties.numbers.total,properties.lat,properties.lng,zone_id
297,22375060,"[40.73996, -74.00537]",Hudson St. & 13th St.,Dedicated Wild Posting,Billboard Wall (Print),"New York, NY",7'H x 12'W,https://www.billboardsin.com/design/Wallscapes-7-00x12-00-Foot,"Walls - New York County, New York<br /><b>Primary Artery:</b> HUDSON ST.",38.36,1003756,"1,375",38500,40.73996,-74.00537,158
394,22227602,"[40.75294, -74.0039]",29th St & The Highline Vertical,Walls,Billboard Wall (Print),"New York, NY","48' x 19'6""",https://www.billboardsin.com/design/Wallscapes-48-00x19-50-Foot,"Walls - New York County, NY<br /><b>Primary Artery:</b> 11th Ave",44.48,866080,"1,376",38522.73,40.75294,-74.0039,246
395,22405874,"[40.727777, -73.9944]",Great Jones Street; 50' E of Broadway,Windowscape,Billboard Wall (Print),"New York, NY",8' x 25',https://www.billboardsin.com/design/Windowscape-8-00x25-00-Foot,"Windowscape - New York County, New York
<b>Primary Artery:</b> Great Jones Street; 50' E of Broadway",74.85,518184,"1,385",38785,40.727777,-73.9944,114
580,22556040,"[40.75241, -73.978469]","E 42nd Street b/w Park Ave & Madison Ave in Midtown, Manhattan",Station Domination,Billboard (Print),"New York, NY",various,https://www.billboardsin.com/design/StationStationSpectacular-NaNxNaN-Foot,"E 42nd Street b/w Park Ave & Madison Ave in Midtown, Manhattan",,0,"1,400",39200,40.75241,-73.978469,170
678,22999976,"[40.759931, -73.958598]","Upper East Side – W 61st St & York Ave This brand new-to-market bulletin is the only large format display along York Avenue in the Upper East Side, a sleek, chic, and classic NYC neighborhood, catering to a wide mix of families, young professionals, and generational Manhattanites. This is the most densely populated residential neighborhood in NYC and this unit is located in close proximity to a variety of popular destinations such as movie theaters, gyms, bars, restaurants, retail shops, and some of NYC's top hospitals.",Bulletins,Billboard (Print),"New York, NY",25' H x 20' W,https://www.billboardsin.com/design/PermanentBulletins-25-00x20-00-Foot,"This brand new-to-market bulletin is the only large format display along York Avenue in the Upper East Side, a sleek, chic, and classic NYC neighborhood, catering to a wide mix of families, young professionals, and generational Manhattanites. This is the most densely populated residential neighborhood in NYC and this unit is located in close proximity to a variety of popular destinations such as movie theaters, gyms, bars, restaurants, retail shops, and some of NYCs top hospitals.",21.25,1931740,"1,466",41044.69,40.759931,-73.958598,140
198,22634338,"[40.754, -73.993]","Midtown / Penn Station – 8th Ave & W 36th St This premium bulletin is located in Midtown West at the busy corner of 36th St & 8th Avenue, just blocks from popular landmarks Penn Station & Madison Square Garden, as well as two pivotal commuter choke points to New Jersey (Lincoln Tunnel & Port Authority Bus Terminal). This highly visible display stands out in a landscape of hustle & bustle, reaching non-stop traffic and endless pedestrian activity.",Bulletins,Billboard (Print),"New York, NY",26' H x 24' W,https://www.billboardsin.com/design/PermanentBulletins-26-00x24-00-Foot,"This premium bulletin is located in Midtown West at the busy corner of 36th St & 8th Avenue, just blocks from popular landmarks Penn Station & Madison Square Garden, as well as the two commuter choke points to New Jersey (Lincoln Tunnel & Port Authority Bus Terminal. This highly visible display stands out in a landscape of hustle & bustle, reaching non-stop traffic and endless pedestrian activity.",16.42,2519976,"1,478",41380.45,40.754,-73.993,68
27,22466072,"[40.730311, -73.991801]",East Village/NoHo; 8th Street between Broadway and Lafayette,Walls,Billboard Wall (Print),"New York, NY",2 x 6' x 9',https://www.billboardsin.com/design/Wallscapes-6-00x18-00-Foot,"Walls - New York County, New York<br /><b>Primary Artery:</b> 8th Street",53.24,783192,"1,489",41700,40.730311,-73.991801,113
187,22585294,"[40.77042, -73.99186]",57th St & 11th Ave,Bulletins,Billboard (Print),"New York, NY",26' x 24',https://www.billboardsin.com/design/PermanentBulletins-26-00x24-00-Foot,"Bulletins - New York County, NY<br /><b>Primary Artery:</b> W 57th St.",33.83,1232844,"1,489",41705.45,40.77042,-73.99186,50
643,22324951,"[40.724205, -74.002195]",The SoHo Canvas - West Broadway & Spring Street,Painted Wallscape,Billboard Wall (Print),New York,16' x 20',https://www.billboardsin.com/design/Wallscapes-16-00x20-00-Foot,The SoHo Canvas - West Broadway & Spring Street,34.49,1217592,"1,500",42000,40.724205,-74.002195,211
600,23601933,"[40.714569575, -73.9940224295]",MANHATTAN BRIDGE N/O DIVISION STREET,Bulletins,Billboard (Print),"New York, NY","19'6"" h x 48' w",https://www.billboardsin.com/design/PermanentBulletins-19-50x48-00-Foot,"Bulletins - New York-Northern New Jersey-Long Island, NY-NJ-PA<br /><b>Primary Artery:</b> MANHATTAN BRIDGE N/O DIVISION STREET",15.45,2722796,"1,502",42058.17,40.71456958,-73.99402243,148
853,23035870,"[40.75615, -73.97032]","Bulletins - New York-Northern New Jersey-Long Island, NY-NJ-PA Primary Artery: 3RD AVENUE @ 50TH STREET",Bulletins,Billboard (Print),"New York, NY",25' h x 25' w,https://www.billboardsin.com/design/PermanentBulletins-25-00x25-00-Foot,"Bulletins - New York-Northern New Jersey-Long Island, NY-NJ-PA<br /><b>Primary Artery:</b> 3RD AVENUE @ 50TH STREET ",5.47,7776532,"1,518",42506.26,40.75615,-73.97032,229
638,22981315,"[40.750812, -74.005866]","11th Ave @ W 26th St in Chelsea, Manhattan",Bulletins,Billboard Wall (Print),"New York, NY","18'7"" h x 51' w",https://www.billboardsin.com/design/Wallscapes-18-60x51-00-Foot,"11th Ave @ W 26th St in Chelsea, Manhattan",72.33,591996,"1,529",42817.54,40.750812,-74.005866,246
467,22563125,"[40.760298, -73.984913]",Full Motion Digital Spectacular (5min/hr) / 1605 Broadway WS 5ft N/O 48th St F/SE - 1,Digital Walls,Digital Billboard (Shared Ad Space),"New York, NY",26' x 94',https://www.billboardsin.com/design/DigitalBillboards-26-00x94-00-Foot,"Digital Bulletins - New York County, NY<br /><b>Primary Artery:</b> BROADWAY",102.39,419352,"1,534",42938,40.760298,-73.984913,230
173,22965730,"[40.795134, -73.965569]","Columbus Ave @ W 99th St in the Upper West Side, Manhattan",Windowscape,Billboard Wall (Print),"New York, NY",10 x 15,https://www.billboardsin.com/design/Windowscape-15-00x10-00-Foot,"Columbus Ave @ W 99th St in the Upper West Side, Manhattan",10.38,4200000,"1,557",43587.5,40.795134,-73.965569,151
710,22441160,"[40.731089, -73.993025]","E 8th Street @ Mercer Street in Greenwich Village, Manhattan",Windowscape,Billboard Wall (Print),"New York, NY",36' h x 9' w,https://www.billboardsin.com/design/Windowscape-36-00x9-00-Foot,"E 8th Street @ Mercer Street in Greenwich Village, Manhattan",21.48,2030000,"1,557",43609,40.731089,-73.993025,113
392,22567357,"[40.7128, -74.006]","(1) 3-Sided Digital Truck running a 100% custom route while providing 100% SOV to the advertiser, 5 days/week and 6 hours/day",Mobile / Truckside / Car Wraps,Mobile / Truckside,"New York, NY",14' h x 8' w,https://www.billboardsin.com/design/Mobile-14-00x8-00-Foot,"(1) 3-Sided Digital Truck running a 100% custom route while providing 100% SOV to the advertiser, 5 days/week and 6 hours/day",3.9,11200000,"1,560",43680,40.7128,-74.006,231
34,22638367,"[40.723, -74.004]","SoHo – Grand St & W Broadway Perched above the popular intersection of Grand St & West Broadway, this tall vertical unit is located in the epicenter of trendy restaurants, hotels and shopping that line the streets of SoHo. With the SoHo Grand Hotel, The James New York, Acme Studios, and Lucky Strike all within a one-block radius, this bustling area brings in both tourists and locals looking for a truly picturesque NYC experience. Just ask the rich & famous: SoHo is home to some of the most expensive residential apartments in NYC.",Walls,Billboard Wall (Print),"New York, NY",42' H x 9' W,https://www.billboardsin.com/design/Wallscapes-42-00x9-00-Foot,"Perched above the popular intersection of Grand St & West Broadway, this tall vertical unit is located in the epicenter of trendy restaurants, hotels and shopping that line the streets of SoHo. With the SoHo Grand Hotel, ModernHaus Hotel, Acne Studios, and Lucky Strike all within a one-block radius, this bustling area brings in both tourists and locals looking for a truly picturesque NYC experience. Just ask the rich & famous: SoHo is home to some of the most expensive residential apartments in NYC.",33.92,1316304,"1,595",44647.57,40.723,-74.004,211
562,22466042,"[40.763167, -73.981872]",Midtown West; 7th Avenue 50' S. of W. 53rd St. & 50' N of W. 54th Street,Windowscape,Billboard Wall (Print),"New York, NY",(2) 14' x 12',https://www.billboardsin.com/design/Windowscape-14-00x24-00-Foot,"<span data-sheets-userformat=""{&quot;2&quot;:14847,&quot;3&quot;:{&quot;1&quot;:0,&quot;3&quot;:1},&quot;4&quot;:[null,2,16777215],&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:1,&quot;11&quot;:4,&quot;14&quot;:[null,2,0],&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:12}"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Be in the heart of NYC! Unit #0826 is located on 7th Avenue between W. 53rd &amp; W.54th Street headed southbound into Times Square. There is heavy pedestrian and vehicular traffic passing these two window-scapes daily. With this unit you get two separate storefront displays on both ends of 7th Avenue. Its truly a bonus to get 2 for 1 and have NYC seeing double!&quot;}"" style=""font-size:12pt;font-family:Calibri,Arial;font-style:normal;color:#000000;text-align:center;"">Be in the heart of NYC! Unit #0826 is located on 7th Avenue between W. 53rd &amp; W.54th Street headed southbound into Times Square. There is heavy pedestrian and vehicular traffic passing these two window-scapes daily. With this unit you get two separate storefront displays on both ends of 7th Avenue. Its truly a bonus to get 2 for 1 and have NYC seeing double!</span>
<style type=""text/css"">
<!--br {mso-data-placement:same-cell;}--></style>
",30.3,1495116,"1,618",45300,40.763167,-73.981872,230
668,22996879,"[40.726626, -73.99194]","Located in the heart of NoHo/SoHo, surrounded by the highest concentration of bars and restaurants in Manhattan. Located on the corner of Bowery and Great Jones Street directly across from the ultra chic Bowery Hotel, and steps away from the hip Standard Hotel. This unit offers great visibility to traffic heading north on Bowery towards Cooper Square and Astor Place which is a booming business district that is home to tech companies such as Facebook, nestled in the heart of Manhattan’s youth movement, (NYU and Cooper Union), and inches from some of lower Manhattans hottest bars and clubs.",Walls,Billboard Wall (Print),"New York, NY",14'H x 43'W,https://www.billboardsin.com/design/Wallscapes-12-00x43-00-Foot,"<p>Located in the heart of NoHo/SoHo, surrounded by the highest concentration of bars and restaurants in Manhattan. Situated on the corner of Bowery and Great Jones Street directly across from the ultra chic Bowery Hotel, and steps away from the hip Standard Hotel. This unit offers great visibility to traffic heading north on Bowery towards Cooper Square and Astor Place which is a booming business district nestled in the heart of Manhattan’s youth movement, (NYU and Cooper Union), and inches from some of lower Manhattan's hottest bars and clubs.</p>",38.39,1183124,"1,622",45415.04,40.726626,-73.99194,114
587,22311473,"[40.72564, -74.00652]",Spring St & Varick,Walls,Billboard Wall (Print),"New York, NY",50' x 30',https://www.billboardsin.com/design/Wallscapes-50-00x30-00-Foot,"Walls - New York County, NY<br /><b>Primary Artery:</b> Spring St",52.79,861584,"1,624",45480,40.72564,-74.00652,125
494,22377063,"[40.81, -73.951]",125th St & Frederick Douglass Blvd,Windowscape,Billboard Wall (Print),"New York, NY","9'6"" h x 51'10"" w",https://www.billboardsin.com/design/Windowscape-9-50x51-83-Foot,"This massive corner windowscape towers over the the intersection of 125th Street & Frederick Douglass Boulevard on the side of Harlem USA, a 285,000-square-foot retail & entertainment complex located in Harlem across from the landmark Apollo Theatre. Both locals & tourists flock to Harlem USA�s six levels of urban retail development including AMC Magic Johnson Theater, Old Navy, Modell�s Sporting Goods, New York Sports Club, Chuck E. Cheese, JPMorgan Chase, and TD Bank. Museums, art galleries, elegantly refurbished brownstones, and a variety of retail stores & fine restaurants make Harlem one of the most vibrant neighborhoods in New York City. More than 1,000,000 visitors come to Harlem each year to experience the cultural & entertainment attractions, such as art exhibitions, book fairs, and jazz festivals.
*Note this signage is located inside the building, behind a glass window",43.47,1054492,"1,637",45836.57,40.81,-73.951,41
820,22288497,"[40.81, -73.952]","Harlem – 125th St & Frederick Douglass Blvd This spectacular is the largest display in Harlem, located on 125th St at the Harlem USA building (home to Magic Johnson Theater, retail shops, and more) and across from from the landmark Apollo Theatre. New commercial and residential developments join museums, art galleries, elegantly refurbished brownstones, a variety of retail stores, and fine restaurants to make Harlem one of the most vibrant neighborhoods in New York City. More than 1,000,000 visitors come to Harlem each year to experience the cultural & entertainment attractions, such as art exhibitions, book fairs, and jazz festivals. *Note this signage is located inside the building, behind a glass window",Walls,Billboard Wall (Print),"New York, NY",19' H x 154' W,https://www.billboardsin.com/design/Windowscape-19-00x154-00-Foot,"This spectacular is the largest display in Harlem, located on 125th St at the Harlem USA building (home to Magic Johnson Theater, retail shops, and more) and across from from the landmark Apollo Theatre. New commercial and residential developments join museums, art galleries, elegantly refurbished brownstones, a variety of retail stores, and fine restaurants to make Harlem one of the most vibrant neighborhoods in New York City. More than 1,000,000 visitors come to Harlem each year to experience the cultural & entertainment attractions, such as art exhibitions, book fairs, and jazz festivals.
*Note this signage is located inside the building, behind a glass window",35.93,1326440,"1,702",47653.53,40.81,-73.952,41
797,22274255,"[40.739835, -74.00601]",9th Ave & Gansevoort St.,Dedicated Wild Posting,Billboard Wall (Print),"New York, NY","159""H x 111""W",https://www.billboardsin.com/design/Wallscapes-19-00x9-00-Foot,"Walls - New York County, New York<br /><b>Primary Artery:</b> 9TH AVE",65.03,743460,"1,727",48350,40.739835,-74.00601,158
